//LOGDATA
///INDEX 1
///INDEX 571
DATE              :2025/05/19 14:56:36
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0467
CURR VALUE
     R1 :S    -160259
         L       4501
         U      35440
         R      20903
         B      73326
         T     -36711
     B1 :1     257490
         2     879919
         3    1075172
     S1 :1     492424
         2     556474

///INDEX 572
DATE              :2025/05/19 14:56:26
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0468
CURR VALUE
     R1 :S    -164309
         L        127
         U      35487
         R      27240
         B      65862
         T     -40669
     B1 :1     257490
         2     879919
         3    1075172
     S1 :1     492424
         2     556474

///INDEX 573
DATE              :2025/05/19 14:55:15
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0466
AFTER EDIT        : SFTON3D P054 
CURR VALUE

///INDEX 574
DATE              :2025/05/19 14:54:43
EVENT             :JOB EDIT(INS)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0471
AFTER EDIT        : SFTON3D P053 
CURR VALUE

///INDEX 575
DATE              :2025/05/19 14:54:29
EVENT             :JOB EDIT(INS)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0471
AFTER EDIT        : SMOVL V=60  +MOVJ 
CURR VALUE
     R1 :S    -154882
         L      -9787
         U      27498
         R      27315
         B      62838
         T     -37808
     B1 :1     257490
         2     879919
         3    1075172
     S1 :1     492424
         2     556474

///INDEX 576
DATE              :2025/05/19 14:48:48
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0415
CURR VALUE
     R1 :S    -160671
         L      10463
         U      42330
         R      20993
         B      72323
         T     -37033
     B1 :1     257490
         2     879919
         3    1075172
     S1 :1     492424
         2     556474

///INDEX 577
DATE              :2025/05/19 14:47:30
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0414
CURR VALUE
     R1 :S    -161648
         L       5750
         U      36918
         R      20819
         B      73407
         T     -37185
     B1 :1     257490
         2     879919
         3    1075172
     S1 :1     492424
         2     556474

///INDEX 578
DATE              :2025/05/19 14:46:49
EVENT             :JOB EDIT(INS)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0418
AFTER EDIT        : SFTON3D P043 
CURR VALUE

///INDEX 579
DATE              :2025/05/19 14:45:57
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0413
AFTER EDIT        : SFTON3D P044 
CURR VALUE

///INDEX 580
DATE              :2025/05/19 14:44:36
EVENT             :JOB EDIT(MOD)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0418
AFTER EDIT        : SMOVL V=60  +MOVJ 
CURR VALUE

///INDEX 581
DATE              :2025/05/19 14:44:29
EVENT             :JOB EDIT(INS)
LOGIN NAME        :melika
TASK              :#00
FILE NAME         :X2_103(30,90)_V2
LINE              :0418
AFTER EDIT        : SMOVL V=66  +MOVJ 
CURR VALUE
     R1 :S    -151947
         L        813
         U      33898
         R      21550
         B      70423
         T     -34294
     B1 :1     257490
         2     879919
         3    1075172
     S1 :1     492424
         2     556474

///INDEX 582
DATE              :2025/05/19 13:35:49
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :orzel
TASK              :#00
FILE NAME         :X2_34-37(-90,0)_HARDOX
LINE              :0713
CURR VALUE
     R1 :S     133897
         L      22488
         U     -22881
         R      -2939
         B      74946
         T     -54630
     B1 :1     171115
         2    1369888
         3       1879
     S1 :1     798155
         2          1

///INDEX 583
DATE              :2025/05/19 13:34:28
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :orzel
TASK              :#00
FILE NAME         :X2_34-37(-90,0)_HARDOX
LINE              :0713
CURR VALUE
     R1 :S     133986
         L      22510
         U     -22822
         R      -2983
         B      74925
         T     -54603
     B1 :1     171115
         2    1369888
         3       1879
     S1 :1     798155
         2          1

///INDEX 584
DATE              :2025/05/19 13:34:12
EVENT             :JOB EDIT(P. MOD)
LOGIN NAME        :orzel
TASK              :#00
FILE NAME         :X2_34-37(-90,0)_HARDOX
LINE              :0712
CURR VALUE
     R1 :S     134018
         L      23073
         U     -23470
         R      -2994
         B      75614
         T     -54609
     B1 :1     171115
         2    1369888
         3       1879
     S1 :1     798155
         2          1

///INDEX 585
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 586
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 587
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 588
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 589
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 590
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 591
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 592
DATE              :2025/05/19 05:51:04
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17073
AFTER EDIT        :17075

///INDEX 593
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17072
AFTER EDIT        :17073

///INDEX 594
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17072
AFTER EDIT        :17073

///INDEX 595
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17072
AFTER EDIT        :17073

///INDEX 596
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17072
AFTER EDIT        :17073

///INDEX 597
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17072
AFTER EDIT        :17073

///INDEX 598
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17072
AFTER EDIT        :17073

///INDEX 599
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17072
AFTER EDIT        :17073

///INDEX 600
DATE              :2025/05/17 05:55:12
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17072
AFTER EDIT        :17073


